L_fuse,W_total,Stall_Speed,Max_Speed,ROC_Stall,SM_0,SM_dry,Result
4.081,19.4589066370989,50.5902847902405,213.513513513514,73.5925232198046,0.0162086461022781,-0.0443444841709334,FAIL
4.082,19.459076633412,50.5905057724177,213.513513513514,73.5918170820778,0.016322294254441,-0.044235053224117,FAIL
4.083,19.4592466279338,50.5907267513012,213.513513513514,73.5911109050284,0.01643593261886,-0.0441256339192561,FAIL
4.084,19.459416620665,50.5909477268917,213.513513513514,73.59040468872,0.0165495611959896,-0.0440162262557291,FAIL
4.085,19.459586611606,50.5911686991901,213.513513513514,73.589698433216,0.0166631799862842,-0.0439068302329123,FAIL
4.086,19.4597566007576,50.5913896681972,213.513513513514,73.5889921385797,0.0167767889901989,-0.0437974458501831,FAIL
4.087,19.4599265881204,50.5916106339138,213.513513513514,73.5882858048744,0.0168903882081879,-0.0436880731069199,FAIL
4.088,19.4600965736948,50.5918315963408,213.513513513514,73.5875794321633,0.0170039776407063,-0.0435787120024983,FAIL
4.089,19.4602665574815,50.5920525554788,213.513513513514,73.5868730205094,0.0171175572882081,-0.043469362536297,FAIL
4.09,19.4604365394811,50.5922735113288,213.513513513514,73.5861665699757,0.0172311271511472,-0.0433600247076942,FAIL
4.091,19.4606065196941,50.5924944638916,213.513513513514,73.585460080625,0.017344687229978,-0.0432506985160672,FAIL
4.092,19.4607764981212,50.5927154131679,213.513513513514,73.5847535525201,0.0174582375251553,-0.0431413839607936,FAIL
4.093,19.4609464747629,50.5929363591585,213.513513513514,73.5840469857237,0.0175717780371322,-0.043032081041252,FAIL
4.094,19.4611164496199,50.5931573018643,213.513513513514,73.5833403802982,0.0176853087663641,-0.04292278975682,FAIL
4.095,19.4612864226926,50.593378241286,213.513513513514,73.5826337363063,0.0177988297133029,-0.042813510106877,FAIL
4.096,19.4614563939818,50.5935991774246,213.513513513514,73.5819270538103,0.0179123408784034,-0.0427042420908009,FAIL
4.097,19.4616263634879,50.5938201102807,213.513513513514,73.5812203328724,0.0180258422621196,-0.0425949857079695,FAIL
4.098,19.4617963312116,50.5940410398552,213.513513513514,73.5805135735548,0.0181393338649045,-0.0424857409577624,FAIL
4.099,19.4619662971535,50.5942619661488,213.513513513514,73.5798067759196,0.018252815687212,-0.042376507839558,FAIL
4.1,19.4621362613141,50.5944828891625,213.513513513514,73.5790999400288,0.0183662877294953,-0.0422672863527357,FAIL
4.101,19.462306223694,50.5947038088969,213.513513513514,73.5783930659444,0.0184797499922075,-0.042158076496674,FAIL
4.102,19.4624761842938,50.5949247253529,213.513513513514,73.5776861537279,0.0185932024758029,-0.0420488782707517,FAIL
4.103,19.4626461431141,50.5951456385313,213.513513513514,73.5769792034413,0.0187066451807328,-0.0419396916743489,FAIL
4.104,19.4628161001555,50.5953665484329,213.513513513514,73.576272215146,0.0188200781074525,-0.041830516706844,FAIL
4.105,19.4629860554186,50.5955874550585,213.513513513514,73.5755651889036,0.0189335012564128,-0.0417213533676177,FAIL
4.106,19.4631560089039,50.595808358409,213.513513513514,73.5748581247755,0.0190469146280682,-0.0416122016560486,FAIL
4.107,19.463325960612,50.596029258485,213.513513513514,73.574151022823,0.0191603182228706,-0.041503061571517,FAIL
4.108,19.4634959105435,50.5962501552874,213.513513513514,73.5734438831074,0.019273712041273,-0.0413939331134024,FAIL
4.109,19.463665858699,50.5964710488169,213.513513513514,73.5727367056897,0.0193870960837286,-0.0412848162810848,FAIL
4.11,19.4638358050791,50.5966919390745,213.513513513514,73.572029490631,0.0195004703506889,-0.0411757110739446,FAIL
4.111,19.4640057496844,50.5969128260609,213.513513513514,73.5713222379923,0.0196138348426074,-0.0410666174913611,FAIL
4.112,19.4641756925154,50.5971337097769,213.513513513514,73.5706149478343,0.0197271895599354,-0.0409575355327157,FAIL
4.113,19.4643456335727,50.5973545902233,213.513513513514,73.5699076202179,0.019840534503126,-0.0408484651973885,FAIL
4.114,19.4645155728569,50.5975754674009,213.513513513514,73.5692002552036,0.0199538696726307,-0.0407394064847594,FAIL
4.115,19.4646855103685,50.5977963413104,213.513513513514,73.5684928528521,0.0200671950689021,-0.0406303593942096,FAIL
4.116,19.4648554461083,50.5980172119528,213.513513513514,73.5677854132239,0.0201805106923924,-0.0405213239251201,FAIL
4.117,19.4650253800766,50.5982380793287,213.513513513514,73.5670779363792,0.0202938165435532,-0.0404123000768709,FAIL
4.118,19.4651953122742,50.598458943439,213.513513513514,73.5663704223784,0.0204071126228361,-0.0403032878488438,FAIL
4.119,19.4653652427016,50.5986798042845,213.513513513514,73.5656628712816,0.0205203989306932,-0.0401942872404201,FAIL
4.12,19.4655351713594,50.5989006618659,213.513513513514,73.564955283149,0.020633675467576,-0.0400852982509798,FAIL
4.121,19.4657050982481,50.5991215161841,213.513513513514,73.5642476580407,0.0207469422339366,-0.0399763208799057,FAIL
4.122,19.4658750233684,50.5993423672399,213.513513513514,73.5635399960164,0.0208601992302255,-0.0398673551265785,FAIL
4.123,19.4660449467207,50.599563215034,213.513513513514,73.562832297136,0.0209734464568953,-0.0397584009903795,FAIL
4.124,19.4662148683058,50.5997840595672,213.513513513514,73.5621245614592,0.0210866839143964,-0.0396494584706909,FAIL
4.125,19.4663847881241,50.6000049008405,213.513513513514,73.5614167890457,0.0211999116031798,-0.039540527566895,FAIL
4.126,19.4665547061763,50.6002257388544,213.513513513514,73.5607089799551,0.0213131295236983,-0.0394316082783719,FAIL
4.127,19.4667246224629,50.6004465736099,213.513513513514,73.5600011342466,0.0214263376764009,-0.0393227006045057,FAIL
4.128,19.4668945369845,50.6006674051076,213.513513513514,73.5592932519799,0.0215395360617403,-0.039213804544677,FAIL
4.129,19.4670644497416,50.6008882333485,213.513513513514,73.558585333214,0.0216527246801657,-0.0391049200982699,FAIL
4.13,19.4672343607349,50.6011090583333,213.513513513514,73.5578773780083,0.0217659035321291,-0.0389960472646644,FAIL
4.131,19.467404269965,50.6013298800628,213.513513513514,73.5571693864217,0.021879072618081,-0.038887186043245,FAIL
4.132,19.4675741774323,50.6015506985378,213.513513513514,73.5564613585133,0.0219922319384719,-0.0387783364333931,FAIL
4.133,19.4677440831376,50.601771513759,213.513513513514,73.5557532943419,0.0221053814937521,-0.038669498434492,FAIL
4.134,19.4679139870812,50.6019923257273,213.513513513514,73.5550451939665,0.0222185212843727,-0.0385606720459245,FAIL
4.135,19.4680838892639,50.6022131344435,213.513513513514,73.5543370574457,0.0223316513107833,-0.0384518572670737,FAIL
4.136,19.4682537896863,50.6024339399083,213.513513513514,73.5536288848381,0.0224447715734347,-0.0383430540973222,FAIL
4.137,19.4684236883487,50.6026547421225,213.513513513514,73.5529206762024,0.0225578820727768,-0.0382342625360534,FAIL
4.138,19.468593585252,50.602875541087,213.513513513514,73.552212431597,0.0226709828092603,-0.0381254825826507,FAIL
4.139,19.4687634803965,50.6030963368025,213.513513513514,73.5515041510802,0.0227840737833344,-0.0380167142364973,FAIL
4.14,19.468933373783,50.6033171292697,213.513513513514,73.5507958347103,0.0228971549954492,-0.0379079574969773,FAIL
4.141,19.4691032654119,50.6035379184896,213.513513513514,73.5500874825455,0.0230102264460549,-0.0377992123634733,FAIL
4.142,19.4692731552839,50.6037587044628,213.513513513514,73.549379094644,0.0231232881356017,-0.0376904788353699,FAIL
4.143,19.4694430433995,50.6039794871901,213.513513513514,73.5486706710636,0.0232363400645376,-0.0375817569120513,FAIL
4.144,19.4696129297593,50.6042002666724,213.513513513514,73.5479622118624,0.023349382233314,-0.0374730465929003,FAIL
4.145,19.4697828143638,50.6044210429104,213.513513513514,73.5472537170983,0.0234624146423793,-0.0373643478773019,FAIL
4.146,19.4699526972137,50.604641815905,213.513513513514,73.5465451868288,0.0235754372921835,-0.0372556607646402,FAIL
4.147,19.4701225783095,50.6048625856568,213.513513513514,73.5458366211117,0.0236884501831754,-0.0371469852542993,FAIL
4.148,19.4702924576517,50.6050833521667,213.513513513514,73.5451280200046,0.0238014533158047,-0.0370383213456639,FAIL
4.149,19.470462335241,50.6053041154355,213.513513513514,73.544419383565,0.0239144466905207,-0.0369296690381182,FAIL
4.15,19.4706322110779,50.605524875464,213.513513513514,73.5437107118502,0.0240274303077719,-0.0368210283310469,FAIL
4.151,19.470802085163,50.6057456322528,213.513513513514,73.5430020049175,0.0241404041680076,-0.0367123992238354,FAIL
4.152,19.4709719574968,50.6059663858029,213.243243243243,73.5422932628242,0.0242533682716769,-0.0366037817158682,FAIL
4.153,19.47114182808,50.606187136115,213.243243243243,73.5415844856275,0.0243663226192281,-0.0364951758065301,FAIL
4.154,19.471311696913,50.6064078831898,213.243243243243,73.5408756733842,0.0244792672111106,-0.0363865814952065,FAIL
4.155,19.4714815639966,50.6066286270283,213.243243243243,73.5401668261515,0.024592202047772,-0.0362779987812822,FAIL
4.156,19.4716514293311,50.606849367631,213.243243243243,73.5394579439862,0.0247051271296619,-0.0361694276641432,FAIL
4.157,19.4718212929173,50.6070701049989,213.243243243243,73.5387490269451,0.0248180424572285,-0.0360608681431752,FAIL
4.158,19.4719911547556,50.6072908391327,213.243243243243,73.5380400750848,0.02493094803092,-0.0359523202177626,FAIL
4.159,19.4721610148466,50.6075115700332,213.243243243243,73.5373310884621,0.0250438438511847,-0.0358437838872919,FAIL
4.16,19.472330873191,50.6077322977011,213.243243243243,73.5366220671333,0.0251567299184708,-0.0357352591511492,FAIL
4.161,19.4725007297892,50.6079530221373,213.243243243243,73.535913011155,0.0252696062332266,-0.0356267460087196,FAIL
4.162,19.4726705846419,50.6081737433425,213.243243243243,73.5352039205836,0.0253824727959003,-0.0355182444593897,FAIL
4.163,19.4728404377495,50.6083944613175,213.243243243243,73.5344947954752,0.0254953296069392,-0.0354097545025457,FAIL
4.164,19.4730102891128,50.6086151760631,213.243243243243,73.5337856358861,0.0256081766667924,-0.0353012761375729,FAIL
4.165,19.4731801387321,50.60883588758,213.243243243243,73.5330764418724,0.0257210139759062,-0.0351928093638596,FAIL
4.166,19.4733499866082,50.6090565958691,213.243243243243,73.53236721349,0.0258338415347292,-0.0350843541807903,FAIL
4.167,19.4735198327415,50.6092773009311,213.243243243243,73.5316579507951,0.0259466593437087,-0.0349759105877531,FAIL
4.168,19.4736896771327,50.6094980027667,213.243243243243,73.5309486538432,0.0260594674032929,-0.0348674785841335,FAIL
4.169,19.4738595197823,50.6097187013769,213.243243243243,73.5302393226903,0.0261722657139282,-0.034759058169319,FAIL
4.17,19.4740293606908,50.6099393967623,213.243243243243,73.529529957392,0.0262850542760622,-0.034650649342697,FAIL
4.171,19.4741991998589,50.6101600889237,213.243243243243,73.5288205580039,0.0263978330901433,-0.0345422521036535,FAIL
4.172,19.474369037287,50.6103807778618,213.243243243243,73.5281111245816,0.0265106021566174,-0.0344338664515759,FAIL
4.173,19.4745388729758,50.6106014635776,213.243243243243,73.5274016571804,0.0266233614759324,-0.0343254923858519,FAIL
4.174,19.4747087069258,50.6108221460717,213.243243243243,73.5266921558556,0.0267361110485342,-0.0342171299058693,FAIL
4.175,19.4748785391376,50.6110428253449,213.243243243243,73.5259826206626,0.0268488508748714,-0.0341087790110145,FAIL
4.176,19.4750483696118,50.611263501398,213.243243243243,73.5252730516565,0.0269615809553899,-0.0340004397006757,FAIL
4.177,19.4752181983488,50.6114841742318,213.243243243243,73.5245634488924,0.0270743012905361,-0.0338921119742408,FAIL
4.178,19.4753880253493,50.611704843847,213.243243243243,73.5238538124252,0.0271870118807575,-0.0337837958310973,FAIL
4.179,19.4755578506139,50.6119255102444,213.243243243243,73.52314414231,0.0272997127265002,-0.0336754912706335,FAIL
4.18,19.475727674143,50.6121461734247,213.243243243243,73.5224344386016,0.0274124038282108,-0.0335671982922372,FAIL
4.181,19.4758974959373,50.6123668333889,213.243243243243,73.5217247013548,0.0275250851863365,-0.0334589168952963,FAIL
4.182,19.4760673159973,50.6125874901375,213.243243243243,73.5210149306241,0.027637756801322,-0.0333506470792001,FAIL
4.183,19.4762371343236,50.6128081436715,213.243243243243,73.5203051264643,0.0277504186736152,-0.0332423888433356,FAIL
4.184,19.4764069509168,50.6130287939915,213.243243243243,73.5195952889297,0.0278630708036613,-0.0331341421870925,FAIL
4.185,19.4765767657773,50.6132494410983,213.243243243243,73.5188854180749,0.0279757131919065,-0.0330259071098591,FAIL
4.186,19.4767465789058,50.6134700849928,213.243243243243,73.5181755139541,0.028088345838798,-0.0329176836110233,FAIL
4.187,19.4769163903028,50.6136907256756,213.243243243243,73.5174655766218,0.0282009687447802,-0.0328094716899754,FAIL
4.188,19.4770861999689,50.6139113631476,213.243243243243,73.5167556061319,0.0283135819102993,-0.0327012713461033,FAIL
4.189,19.4772560079046,50.6141319974095,213.243243243243,73.5160456025387,0.0284261853358014,-0.0325930825787968,FAIL
4.19,19.4774258141105,50.614352628462,213.243243243243,73.5153355658962,0.0285387790217323,-0.0324849053874442,FAIL
4.191,19.4775956185872,50.614573256306,213.243243243243,73.5146254962583,0.0286513629685373,-0.0323767397714356,FAIL
4.192,19.4777654213351,50.6147938809422,213.243243243243,73.5139153936788,0.0287639371766617,-0.0322685857301598,FAIL
4.193,19.477935222355,50.6150145023714,213.243243243243,73.5132052582116,0.0288765016465512,-0.0321604432630075,FAIL
4.194,19.4781050216473,50.6152351205944,213.243243243243,73.5124950899103,0.0289890563786513,-0.0320523123693662,FAIL
4.195,19.4782748192126,50.6154557356119,213.243243243243,73.5117848888285,0.0291016013734068,-0.0319441930486279,FAIL
4.196,19.4784446150514,50.6156763474246,213.243243243243,73.5110746550199,0.0292141366312635,-0.0318360853001816,FAIL
4.197,19.4786144091643,50.6158969560334,213.243243243243,73.5103643885378,0.0293266621526661,-0.0317279891234165,FAIL
4.198,19.4787842015519,50.616117561439,213.243243243243,73.5096540894356,0.0294391779380597,-0.0316199045177235,FAIL
4.199,19.4789539922147,50.6163381636422,213.243243243243,73.5089437577666,0.029551683987889,-0.0315118314824929,FAIL
4.2,19.4791237811532,50.6165587626438,213.243243243243,73.508233393584,0.0296641803025995,-0.0314037700171141,FAIL
4.201,19.4792935683681,50.6167793584444,213.243243243243,73.507522996941,0.029776666882635,-0.0312957201209785,FAIL
4.202,19.4794633538599,50.6169999510449,213.243243243243,73.5068125678907,0.0298891437284405,-0.0311876817934764,FAIL
4.203,19.4796331376291,50.6172205404461,213.243243243243,73.5061021064859,0.0300016108404613,-0.0310796550339985,FAIL
4.204,19.4798029196763,50.6174411266486,213.243243243243,73.5053916127796,0.0301140682191409,-0.0309716398419351,FAIL
4.205,19.4799727000021,50.6176617096533,213.243243243243,73.5046810868247,0.0302265158649246,-0.030863636216677,FAIL
4.206,19.4801424786069,50.6178822894609,213.243243243243,73.5039705286738,0.0303389537782558,-0.0307556441576158,FAIL
4.207,19.4803122554915,50.6181028660723,213.243243243243,73.5032599383796,0.0304513819595792,-0.0306476636641421,FAIL
4.208,19.4804820306562,50.618323439488,213.243243243243,73.5025493159947,0.0305638004093394,-0.0305396947356473,FAIL
4.209,19.4806518041017,50.618544009709,213.243243243243,73.5018386615716,0.0306762091279801,-0.0304317373715227,FAIL
4.21,19.4808215758285,50.6187645767359,213.243243243243,73.5011279751627,0.0307886081159454,-0.0303237915711595,FAIL
4.211,19.4809913458372,50.6189851405696,213.243243243243,73.5004172568204,0.0309009973736794,-0.0302158573339493,FAIL
4.212,19.4811611141283,50.6192057012107,213.243243243243,73.499706506597,0.0310133769016251,-0.030107934659284,FAIL
4.213,19.4813308807024,50.6194262586601,213.243243243243,73.4989957245445,0.0311257467002274,-0.0300000235465548,FAIL
4.214,19.48150064556,50.6196468129185,213.243243243243,73.4982849107152,0.0312381067699288,-0.0298921239951541,FAIL
4.215,19.4816704087017,50.6198673639867,213.243243243243,73.4975740651611,0.0313504571111745,-0.0297842360044734,FAIL
4.216,19.481840170128,50.6200879118654,213.243243243243,73.4968631879341,0.0314627977244062,-0.0296763595739056,FAIL
4.217,19.4820099298396,50.6203084565554,213.243243243243,73.4961522790862,0.0315751286100682,-0.0295684947028417,FAIL
4.218,19.4821796878368,50.6205289980574,213.243243243243,73.495441338669,0.0316874497686043,-0.0294606413906748,FAIL
4.219,19.4823494441204,50.6207495363723,213.243243243243,73.4947303667344,0.0317997612004574,-0.0293527996367973,FAIL
4.22,19.4825191986908,50.6209700715007,213.243243243243,73.494019363334,0.0319120629060702,-0.0292449694406015,FAIL
4.221,19.4826889515485,50.6211906034434,213.243243243243,73.4933083285193,0.032024354885886,-0.0291371508014798,FAIL
4.222,19.4828587026943,50.6214111322011,213.243243243243,73.4925972623419,0.032136637140348,-0.0290293437188256,FAIL
4.223,19.4830284521285,50.6216316577747,213.243243243243,73.4918861648532,0.0322489096698997,-0.0289215481920309,FAIL
4.224,19.4831981998517,50.6218521801649,213.243243243243,73.4911750361045,0.0323611724749829,-0.0288137642204891,FAIL
4.225,19.4833679458645,50.6220726993724,213.243243243243,73.4904638761471,0.0324734255560407,-0.0287059918035935,FAIL
4.226,19.4835376901675,50.622293215398,213.243243243243,73.4897526850321,0.0325856689135158,-0.0285982309407369,FAIL
4.227,19.4837074327612,50.6225137282425,213.243243243243,73.4890414628107,0.0326979025478515,-0.0284904816313122,FAIL
4.228,19.4838771736461,50.6227342379065,213.243243243243,73.488330209534,0.0328101264594889,-0.028382743874714,FAIL
4.229,19.4840469128227,50.6229547443909,213.243243243243,73.4876189252528,0.0329223406488717,-0.0282750176703346,FAIL
4.23,19.4842166502917,50.6231752476964,213.243243243243,73.4869076100181,0.0330345451164423,-0.0281673030175682,FAIL
4.231,19.4843863860536,50.6233957478238,213.243243243243,73.4861962638807,0.0331467398626414,-0.0280595999158086,FAIL
4.232,19.4845561201089,50.6236162447738,213.243243243243,73.4854848868913,0.0332589248879126,-0.0279519083644494,FAIL
4.233,19.4847258524582,50.6238367385472,213.243243243243,73.4847734791005,0.0333711001926983,-0.0278442283628846,FAIL
4.234,19.484895583102,50.6240572291447,213.243243243243,73.4840620405591,0.033483265777439,-0.0277365599105081,FAIL
4.235,19.4850653120409,50.624277716567,213.243243243243,73.4833505713173,0.0335954216425787,-0.0276289030067142,FAIL
4.236,19.4852350392754,50.624498200815,213.243243243243,73.4826390714259,0.033707567788557,-0.0275212576508974,FAIL
4.237,19.4854047648061,50.6247186818893,213.243243243243,73.4819275409349,0.0338197042158178,-0.0274136238424511,FAIL
4.238,19.4855744886334,50.6249391597908,213.243243243243,73.4812159798948,0.0339318309248011,-0.027306001580771,FAIL
4.239,19.485744210758,50.6251596345201,213.243243243243,73.4805043883558,0.0340439479159491,-0.0271983908652514,FAIL
4.24,19.4859139311804,50.6253801060781,213.243243243243,73.479792766368,0.0341560551897038,-0.0270907916952864,FAIL
4.241,19.4860836499012,50.6256005744654,213.243243243243,73.4790811139814,0.0342681527465063,-0.0269832040702715,FAIL
4.242,19.4862533669208,50.6258210396829,213.243243243243,73.4783694312461,0.0343802405867977,-0.0268756279896011,FAIL
4.243,19.4864230822399,50.6260415017312,213.243243243243,73.4776577182119,0.0344923187110199,-0.0267680634526704,FAIL
4.244,19.4865927958589,50.6262619606111,213.243243243243,73.4769459749288,0.0346043871196136,-0.0266605104588752,FAIL
4.245,19.4867625077785,50.6264824163235,213.243243243243,73.4762342014464,0.0347164458130196,-0.02655296900761,FAIL
4.246,19.4869322179991,50.6267028688689,213.243243243243,73.4755223978145,0.03482849479168,-0.0264454390982698,FAIL
4.247,19.4871019265214,50.6269233182482,213.243243243243,73.4748105640827,0.0349405340560348,-0.0263379207302509,FAIL
4.248,19.4872716333458,50.6271437644621,213.243243243243,73.4740987003005,0.0350525636065253,-0.0262304139029486,FAIL
4.249,19.4874413384728,50.6273642075113,213.243243243243,73.4733868065175,0.0351645834435931,-0.0261229186157581,FAIL
4.25,19.4876110419031,50.6275846473967,213.243243243243,73.4726748827829,0.0352765935676768,-0.0260154348680761,FAIL
4.251,19.4877807436372,50.6278050841189,213.243243243243,73.4719629291462,0.0353885939792191,-0.0259079626592977,FAIL
4.252,19.4879504436757,50.6280255176787,213.243243243243,73.4712509456566,0.0355005846786597,-0.0258005019888196,FAIL
4.253,19.4881201420189,50.6282459480768,213.243243243243,73.4705389323633,0.0356125656664396,-0.0256930528560372,FAIL
4.254,19.4882898386676,50.6284663753141,213.243243243243,73.4698268893154,0.0357245369429978,-0.025585615260347,FAIL
4.255,19.4884595336222,50.6286867993911,213.243243243243,73.4691148165619,0.0358364985087766,-0.0254781892011452,FAIL
4.256,19.4886292268833,50.6289072203087,213.243243243243,73.4684027141519,0.0359484503642142,-0.025370774677829,FAIL
4.257,19.4887989184515,50.6291276380677,212.972972972973,73.4676905821341,0.036060392509752,-0.0252633716897943,FAIL
4.258,19.4889686083272,50.6293480526687,212.972972972973,73.4669784205574,0.0361723249458302,-0.0251559802364374,FAIL
4.259,19.489138296511,50.6295684641125,212.972972972973,73.4662662294707,0.0362842476728882,-0.0250486003171555,FAIL
4.26,19.4893079830035,50.6297888723998,212.972972972973,73.4655540089224,0.0363961606913656,-0.0249412319313459,FAIL
4.261,19.4894776678051,50.6300092775314,212.972972972973,73.4648417589614,0.0365080640017035,-0.0248338750784051,FAIL
4.262,19.4896473509165,50.6302296795081,212.972972972973,73.464129479636,0.0366199576043406,-0.0247265297577297,FAIL
4.263,19.4898170323381,50.6304500783305,212.972972972973,73.4634171709948,0.0367318414997168,-0.0246191959687179,FAIL
4.264,19.4899867120706,50.6306704739994,212.972972972973,73.4627048330861,0.0368437156882714,-0.0245118737107662,FAIL
4.265,19.4901563901144,50.6308908665156,212.972972972973,73.4619924659584,0.0369555801704448,-0.0244045629832725,FAIL
4.266,19.49032606647,50.6311112558798,212.972972972973,73.4612800696598,0.0370674349466756,-0.024297263785634,FAIL
4.267,19.4904957411381,50.6313316420927,212.972972972973,73.4605676442384,0.0371792800174033,-0.0241899761172485,FAIL
4.268,19.4906654141192,50.6315520251551,212.972972972973,73.4598551897425,0.0372911153830674,-0.0240826999775138,FAIL
4.269,19.4908350854137,50.6317724050677,212.972972972973,73.4591427062201,0.0374029410441068,-0.0239754353658276,FAIL
4.27,19.4910047550223,50.6319927818313,212.972972972973,73.4584301937191,0.0375147570009607,-0.0238681822815878,FAIL
4.271,19.4911744229455,50.6322131554465,212.972972972973,73.4577176522875,0.0376265632540685,-0.0237609407241922,FAIL
4.272,19.4913440891837,50.6324335259142,212.972972972973,73.457005081973,0.0377383598038682,-0.0236537106930401,FAIL
4.273,19.4915137537376,50.632653893235,212.972972972973,73.4562924828235,0.0378501466507996,-0.0235464921875287,FAIL
4.274,19.4916834166077,50.6328742574098,212.972972972973,73.4555798548866,0.0379619237953012,-0.0234392852070561,FAIL
4.275,19.4918530777945,50.6330946184391,212.972972972973,73.4548671982099,0.0380736912378116,-0.0233320897510216,FAIL
4.276,19.4920227372985,50.6333149763239,212.972972972973,73.454154512841,0.0381854489787691,-0.0232249058188236,FAIL
4.277,19.4921923951204,50.6335353310648,212.972972972973,73.4534417988274,0.0382971970186126,-0.0231177334098607,FAIL
4.278,19.4923620512605,50.6337556826625,212.972972972973,73.4527290562164,0.0384089353577811,-0.0230105725235317,FAIL
4.279,19.4925317057195,50.6339760311178,212.972972972973,73.4520162850555,0.0385206639967116,-0.0229034231592355,FAIL
4.28,19.492701358498,50.6341963764315,212.972972972973,73.4513034853919,0.0386323829358441,-0.022796285316371,FAIL
4.281,19.4928710095963,50.6344167186041,212.972972972973,73.4505906572729,0.0387440921756156,-0.0226891589943372,FAIL
4.282,19.4930406590151,50.6346370576366,212.972972972973,73.4498778007454,0.0388557917164638,-0.0225820441925341,FAIL
4.283,19.4932103067549,50.6348573935296,212.972972972973,73.4491649158566,0.0389674815588282,-0.0224749409103605,FAIL
4.284,19.4933799528162,50.6350777262839,212.972972972973,73.4484520026536,0.0390791617031458,-0.0223678491472156,FAIL
4.285,19.4935495971996,50.6352980559002,212.972972972973,73.4477390611832,0.0391908321498552,-0.0222607689024991,FAIL
4.286,19.4937192399056,50.6355183823792,212.972972972973,73.4470260914923,0.0393024928993935,-0.0221537001756109,FAIL
4.287,19.4938888809347,50.6357387057216,212.972972972973,73.4463130936277,0.0394141439521986,-0.0220466429659506,FAIL
4.288,19.4940585202874,50.6359590259283,212.972972972973,73.4456000676361,0.0395257853087089,-0.0219395972729181,FAIL
4.289,19.4942281579644,50.6361793429999,212.972972972973,73.4448870135642,0.0396374169693605,-0.0218325630959136,FAIL
4.29,19.4943977939661,50.6363996569371,212.972972972973,73.4441739314586,0.0397490389345927,-0.0217255404343365,FAIL
4.291,19.494567428293,50.6366199677407,212.972972972973,73.4434608213657,0.0398606512048411,-0.0216185292875879,FAIL
4.292,19.4947370609457,50.6368402754115,212.972972972973,73.4427476833321,0.0399722537805439,-0.0215115296550679,FAIL
4.293,19.4949066919248,50.6370605799501,212.972972972973,73.4420345174041,0.0400838466621393,-0.0214045415361753,FAIL
4.294,19.4950763212307,50.6372808813573,212.972972972973,73.4413213236281,0.0401954298500626,-0.0212975649303133,FAIL
4.295,19.495245948864,50.6375011796338,212.972972972973,73.4406081020502,0.0403070033447523,-0.0211905998368808,FAIL
4.296,19.4954155748252,50.6377214747803,212.972972972973,73.4398948527168,0.0404185671466452,-0.021083646255278,FAIL
4.297,19.4955851991148,50.6379417667976,212.972972972973,73.4391815756738,0.0405301212561775,-0.0209767041849077,FAIL
4.298,19.4957548217334,50.6381620556864,212.972972972973,73.4384682709674,0.0406416656737869,-0.0208697736251694,FAIL
4.299,19.4959244426815,50.6383823414475,212.972972972973,73.4377549386436,0.0407532003999095,-0.0207628545754647,FAIL
4.3,19.4960940619597,50.6386026240815,212.972972972973,73.4370415787482,0.0408647254349827,-0.0206559470351939,FAIL
4.301,19.4962636795684,50.6388229035892,212.972972972973,73.4363281913271,0.0409762407794424,-0.020549051003759,FAIL
4.302,19.4964332955082,50.6390431799713,212.972972972973,73.435614776426,0.0410877464337255,-0.0204421664805617,FAIL
4.303,19.4966029097796,50.6392634532285,212.972972972973,73.4349013340908,0.0411992423982693,-0.0203352934650023,FAIL
4.304,19.4967725223832,50.6394837233616,212.972972972973,73.4341878643671,0.041310728673509,-0.0202284319564832,FAIL
4.305,19.4969421333194,50.6397039903714,212.972972972973,73.4334743673004,0.0414222052598805,-0.0201215819544063,FAIL
4.306,19.4971117425888,50.6399242542584,212.972972972973,73.4327608429362,0.0415336721578214,-0.0200147434581727,FAIL
4.307,19.497281350192,50.6401445150235,212.972972972973,73.43204729132,0.0416451293677674,-0.0199079164671846,FAIL
4.308,19.4974509561295,50.6403647726673,212.972972972973,73.4313337124973,0.0417565768901544,-0.0198011009808438,FAIL
4.309,19.4976205604017,50.6405850271907,212.972972972973,73.4306201065133,0.0418680147254185,-0.019694296998552,FAIL
4.31,19.4977901630092,50.6408052785943,212.972972972973,73.4299064734133,0.0419794428739946,-0.0195875045197129,FAIL
4.311,19.4979597639526,50.6410255268788,212.972972972973,73.4291928132424,0.0420908613363199,-0.0194807235437277,FAIL
4.312,19.4981293632323,50.641245772045,212.972972972973,73.4284791260458,0.0422022701128305,-0.0193739540699982,FAIL
4.313,19.498298960849,50.6414660140937,212.972972972973,73.4277654118686,0.0423136692039602,-0.0192671960979282,FAIL
4.314,19.498468556803,50.6416862530254,212.972972972973,73.4270516707557,0.0424250586101464,-0.0191604496269193,FAIL
4.315,19.498638151095,50.641906488841,212.972972972973,73.4263379027522,0.0425364383318234,-0.0190537146563753,FAIL
4.316,19.4988077437255,50.6421267215411,212.972972972973,73.4256241079028,0.0426478083694276,-0.0189469911856982,FAIL
4.317,19.4989773346949,50.6423469511266,212.972972972973,73.4249102862523,0.0427591687233934,-0.018840279214291,FAIL
4.318,19.4991469240039,50.642567177598,212.972972972973,73.4241964378455,0.0428705193941569,-0.0187335787415567,FAIL
